LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-09-29 12:18:39,1900-01-00 00:00:00,,C4:D7:FD:0E:F3:6D,-27, ,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:39,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:39,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:39,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:39,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:39,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:40,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:41,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:42,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:43,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:44,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:45,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:46,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-29 12:18:46,1900-01-00 00:00:00,cmd=30EF36D,C4:D7:FD:0E:F3:6D,-27, OPN,0.000000,0.000000,0.000,0.000,AP
